agency,date,title,status,purpose,period_covered,link
DENR FMB,"January 23, 2023",Pantabangan-Carranglan watersheds,PENDING,Research,01/22/2023 - 01/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNjI2NDkzMDAwMzUzDA
DOTr,"January 23, 2023",Demographics of EDSA Busway Ridership (2020-2023),REFERRED,Research and Development,01/23/2020 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNjU4MzUxNzQ5MjU1DA
CHED,"January 23, 2023",Transcript of Records,ACCEPTED,Employment,06/01/2014 - 01/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNDM3Njc0Mjg4MDM3DA
PSA,"January 23, 2023",Change Address and Delivery address in national id,PARTIALLY SUCCESSFUL,Change,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NDA3ODI5MDk1ODcM
NLRCom,"January 23, 2023",NLRC Decision on the employment status of Foodpanda Riders,ACCEPTED,For research purposes,12/07/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE05MUkNvbS03NjUzNzc3NTczMTQM
NBI,"January 23, 2023",Criminal Case,PENDING,For Travel Abroad and to get a clearance.,11/01/2020 - 11/25/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MjkxMzM5MDg2ODEM
PAGASA,"January 23, 2023",Flood Incident History of Metro Manila,AWAITING CLARIFICATION,Research and Development,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0xMDEyNDAzODQ0NDUM
DOH,"January 23, 2023",Requesting to add suffix name: Jr. in may vaccination card and VaxCertPH,SUCCESSFUL,Vacation to another country,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01OTgxODA1NTE0ODcM
DOH,"January 23, 2023",Update of vaccine record for vaxcertph,SUCCESSFUL,Update of vaccine record for VaxCert ph,12/01/2021 - 01/20/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMzk4NTU5NTcwMjUM
PSA,"January 23, 2023",LGBT+ Population,PARTIALLY SUCCESSFUL,thesis,01/04/2015 - 01/04/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NDQzNzMwNjIyMzIM
PRC,"January 23, 2023",Board certificate Lupon,PENDING,Job application for Jail officer 1,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yMDMyMzYzNjY4MTgM
DOT,"January 23, 2023",Hotels and resorts sustainability,AWAITING CLARIFICATION,Architectural Thesis,01/23/2019 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPVC0wNTU3MjQzMjczMDkM
NEDA,"January 23, 2023",IRR of the amended PSA,DENIED,Research,10/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEU5FREEtOTAyODI5OTI1MjE3DA
UsaP,"January 23, 2023",Total number of Sari-Sari store in Pasig City.,SUCCESSFUL,Feasibility Study,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtODg3MjQ1OTY2NDg5DA
UsaP,"January 23, 2023",Number of un/registered online sellers in Pasig City per Barangay.,SUCCESSFUL,Feasibility Study,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNjAyNDIyMDUxMjkwDA
PNP,"January 23, 2023",Crime Statistics of Mansalay for the CY 2022,PROCESSING,For my research study,01/30/2022 - 12/30/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOUC01ODIyMjgxMzQ2NTIM
UsaP,"January 23, 2023",List of laundry shop in Pasig Pasig City,SUCCESSFUL,Feasibility Study,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNTE4OTA5MDIxMTU5DA
DOLE,"January 23, 2023",certificate of employment,PARTIALLY SUCCESSFUL,Job requirement,05/01/2019 - 08/23/2019,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPTEUtNjcwNTQyMjczODYwDA
NHA,"January 23, 2023",NHA for Poo Family,ACCEPTED,Makasali sa proyekto ng NHA,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS0wMzY0MjA3NTc4MTIM
DOH,"January 23, 2023",VaxCert Request Ref ID 1825379 - Cancellation,SUCCESSFUL,For travel purposes,12/27/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03ODQyMTA1OTY0NTcM
DENR FMB,"January 23, 2023",Pantabangan-Carranglan watersheds,PENDING,Research,01/22/2023 - 01/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNjI2NDkzMDAwMzUzDA
DOTr,"January 23, 2023",Demographics of EDSA Busway Ridership (2020-2023),REFERRED,Research and Development,01/23/2020 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNjU4MzUxNzQ5MjU1DA
CHED,"January 23, 2023",Transcript of Records,ACCEPTED,Employment,06/01/2014 - 01/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUNIRUQtNDM3Njc0Mjg4MDM3DA
PSA,"January 23, 2023",Change Address and Delivery address in national id,PARTIALLY SUCCESSFUL,Change,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NDA3ODI5MDk1ODcM
NLRCom,"January 23, 2023",NLRC Decision on the employment status of Foodpanda Riders,ACCEPTED,For research purposes,12/07/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE05MUkNvbS03NjUzNzc3NTczMTQM
NBI,"January 23, 2023",Criminal Case,PENDING,For Travel Abroad and to get a clearance.,11/01/2020 - 11/25/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5CSS01MjkxMzM5MDg2ODEM
PAGASA,"January 23, 2023",Flood Incident History of Metro Manila,AWAITING CLARIFICATION,Research and Development,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BBR0FTQS0xMDEyNDAzODQ0NDUM
DOH,"January 23, 2023",Requesting to add suffix name: Jr. in may vaccination card and VaxCertPH,SUCCESSFUL,Vacation to another country,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01OTgxODA1NTE0ODcM
DOH,"January 23, 2023",Update of vaccine record for vaxcertph,SUCCESSFUL,Update of vaccine record for VaxCert ph,12/01/2021 - 01/20/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0zMzk4NTU5NTcwMjUM
PSA,"January 23, 2023",LGBT+ Population,PARTIALLY SUCCESSFUL,thesis,01/04/2015 - 01/04/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS04NDQzNzMwNjIyMzIM
PRC,"January 23, 2023",CPA Review Centers in Metro Manila,PENDING,Thesis,01/01/2019 - 12/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy03OTc2NjUwMzY1MTkM
OMB,"January 23, 2023",Returning a company phone overseas,DENIED,Returning a company phone overseas,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE9NQi0wOTI2MTUwMzUzNTcM
NTC,"January 23, 2023",To retrieve my lost phone,SUCCESSFUL,To reuse the same number for my new sim card,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MDAxNTcyODg2MzgM
AFP,"January 23, 2023",AFP POLICY ON MARRIAGE,DENIED,Legal Research,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEFGUC04MzEyMzA3MzE5OTIM
PCSO,"January 23, 2023",FINANCIAL ASSISTANCE OF MY BROTHER's OPERATION (Jaw Implant),SUCCESSFUL,"For providing payment of Jaw Implant customization, medicine & transportation expenses",01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBDU08tNjE5MTQ1ODA0NzMzDA
DOTr,"January 23, 2023",Dotr Department order 2023-001,SUCCESSFUL,Looking for developments,12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNzEwNDMxNDAyNzMxDA
DENR FMB,"January 23, 2023",Sample Indicative Management Plan (DENR),PENDING,Application for SIFMA (DENR),01/01/2020 - 01/21/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJGTUItNDY5NDIzODQwODA5DA
LMB,"January 23, 2023",Land confirmation and cadastral coordinate of santa fe romblon,ACCEPTED,For another surveying and confirmation of land title,11/06/1975 - 07/09/1976,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIQsSB0NvbnRlbnQiFERFTlJMTUItNTQ1NDgyODMyMzcxDA
PRC,"January 23, 2023",Records Mismatched: PRC,PENDING,E-oathtaking for Real Estate Salesperson,11/07/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy04ODc1MjkzMTc3OTkM
DOH,"January 23, 2023",Lost vaccine card,SUCCESSFUL,Employment,09/17/2020 - 02/14/2021,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC03ODQ2NTExNzUyMjIM
NTC,"January 23, 2023",Block my lost phone realme 5,PARTIALLY SUCCESSFUL,Block my phone,01/22/2023 - 01/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05MTIxODgyMzM4MjgM
DA,"January 23, 2023",Agri-industrial Business Corridor (ABC) for freshwater aquaculture and urban farming in Taguig,PENDING,Thesis,01/21/2001 - 01/21/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTMwMzM4NjEyMzIwMAw
POEA,"January 23, 2023",Request for travel history,PENDING,REQUEST FOR TRAVEL HISTORY,04/19/2021 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBPRUEtNjM0MjY2MTg1NDc2DA
DBM,"January 23, 2023",Funding sources and prioritization of release for the rehabilitation & recovery needs from disasters,ACCEPTED,To supplement the research for the loss & damage fund - a thesis being advised by Dean Tony La Vina,01/01/2009 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS02Nzk1MzExMTYxMjkM
BFP,"January 23, 2023",BFP,DENIED,FOR AGE WAIVER,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJGUC03OTk1OTc5NDIxMjUM
BIR,"January 23, 2023",Inquiry Process of Selling of Land,SUCCESSFUL,Research and Development,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0yNjY5NDQ5MDEwNjcM
DILG,"January 23, 2023",List of Barangay with Coordinates,PENDING,"Report Generation ""Mapping of Facilities""",12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctMzQwMjY1NTE1OTkzDA
DA,"January 23, 2023",Registered Farm and Fisheries in Taguig City,SUCCESSFUL,Research and Development,01/21/2001 - 01/21/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHAsSB0NvbnRlbnQiD0RBLTY3MzYxNDI1MjYxNgw
DOTr,"January 23, 2023",PITX Architectural Floor Plans,DENIED,Research / Thesis,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPVHItNTIyMjAyNjM4MjUzDA
GAB,"January 23, 2023",The standard and allowable size of Basketball Court in the Philippines,DENIED,Design of Multipurpose Building,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdBQi0wNjk0ODIyMzgyNzgM
DOE,"January 23, 2023","Electricity consumption of Brgy. Rosario, Gumaca Quezon from year 2017-2022",DENIED,Research and Development,01/22/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0wMTIyMDAzNjI5NjgM
DOST,"January 23, 2023",Flood Incident History of Metro Manila,REFERRED,Research and Development,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtMjQxOTcxODUzMjYxDA
DILG,"January 23, 2023",Government Project in a Private Subdivision,PENDING,to verify the legality of the project propsed by the HOA,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctNjk2NjI2MDgyMzQxDA
BIR,"January 23, 2023",BIR Data Entry Module,PARTIALLY SUCCESSFUL,2316 Compliance (Extraction of 2316),01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zMTM2ODk3MDczNjYM
PSA,"January 23, 2023",Number of deaths due to motorcycle accidents in 2017-2022 in the Philippines and in MM,PENDING,Development of policy brief,01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNzg5ODM4NjU2MzgM
DTI,"January 23, 2023",CPA Review Centers in Metro Manila,REFERRED,Thesis,01/01/2019 - 12/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0yODY1MzcwNTg4MDUM
GCG,"January 23, 2023",Recruitment and Selection Process,ACCEPTED,for academic purposes only,12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdDRy01MTM2OTc0NjUzNDgM
GCG,"January 23, 2023",NGA or GOCC?,ACCEPTED,for research and academic purpose,12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdDRy0zMTU0ODc2MTYwMjAM
ERC,"January 23, 2023",Energy Storage Systems in the Philippines,ACCEPTED,Research and Development,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVSQy0zMTA4NTgzMDY5NDEM
NTC,"January 23, 2023",Track my phone using imei if not kindly block it asap,PARTIALLY SUCCESSFUL,To find my phone,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04Mjk2NzU0ODMxNzQM
NTC,"January 23, 2023",Unknown number,REFERRED,Assistance,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMzUxNTExMTI5MDgM
BSWM,"January 23, 2023","Soil Map and Soil Suitability Map in Catarman, Samar",SUCCESSFUL,Architectural Thesis,01/20/2023 - 01/20/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tMTEyNjU3NDczOTQxDA
NHA,"January 23, 2023",Housing Data for Solo Parents,ACCEPTED,Undergraduate Research,01/01/2000 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS04ODIwMDQ3NzYxMDAM
PNU,"January 23, 2023",Transcript of Records,PARTIALLY SUCCESSFUL,Graduating Student from University of Makati,06/02/2014 - 01/07/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOVS02Mjk1MTgzODA4NjMM
DPWH,"January 23, 2023",Nearest Geotechnical Report from the Yakap Day Care Center,PENDING,Capstone Design Project,01/01/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtOTQ5MzA5NTc2OTA5DA
PRC,"January 23, 2023",PRC Renewal Record Mismatch,PENDING,Prc id renewal,07/20/2018 - Invalid date,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy04OTI4NDA4NjEzNDcM
DBM,"January 23, 2023",NTA for FY 2023,SUCCESSFUL,Policy formulation,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0xMzU4MjkzMDU1NzkM
PRC,"January 23, 2023",Notice of admission (NOA),PENDING,LET Examination,01/01/2013 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yNjQyNzYyMTYyMzYM
DOH,"January 23, 2023",Vaccine card,SUCCESSFUL,For my training purposes,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NTIwMDc1OTUyNzEM
LTO,"January 23, 2023",Drivers license,DENIED,Renewal,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy01MzA1MDc0ODk2MTQM
DOE,"January 23, 2023","Electricity consumption of Brgy. Rosario, Gumaca Quezon from year 2017-2022",DENIED,Research and Development,01/22/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPRS0wMTIyMDAzNjI5NjgM
DOST,"January 23, 2023",Flood Incident History of Metro Manila,REFERRED,Research and Development,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURPU1QtMjQxOTcxODUzMjYxDA
DILG,"January 23, 2023",Government Project in a Private Subdivision,PENDING,to verify the legality of the project propsed by the HOA,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURJTEctNjk2NjI2MDgyMzQxDA
BIR,"January 23, 2023",BIR Data Entry Module,PARTIALLY SUCCESSFUL,2316 Compliance (Extraction of 2316),01/01/2022 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEJJUi0zMTM2ODk3MDczNjYM
PSA,"January 23, 2023",Number of deaths due to motorcycle accidents in 2017-2022 in the Philippines and in MM,PENDING,Development of policy brief,01/01/2017 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBTQS0wNzg5ODM4NjU2MzgM
DTI,"January 23, 2023",CPA Review Centers in Metro Manila,REFERRED,Thesis,01/01/2019 - 12/07/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERUSS0yODY1MzcwNTg4MDUM
GCG,"January 23, 2023",Recruitment and Selection Process,ACCEPTED,for academic purposes only,12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdDRy01MTM2OTc0NjUzNDgM
GCG,"January 23, 2023",NGA or GOCC?,ACCEPTED,for research and academic purpose,12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEdDRy0zMTU0ODc2MTYwMjAM
ERC,"January 23, 2023",Energy Storage Systems in the Philippines,ACCEPTED,Research and Development,01/01/2000 - 12/31/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEEVSQy0zMTA4NTgzMDY5NDEM
NTC,"January 23, 2023",Track my phone using imei if not kindly block it asap,PARTIALLY SUCCESSFUL,To find my phone,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy04Mjk2NzU0ODMxNzQM
NTC,"January 23, 2023",Unknown number,REFERRED,Assistance,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy0yMzUxNTExMTI5MDgM
BSWM,"January 23, 2023","Soil Map and Soil Suitability Map in Catarman, Samar",SUCCESSFUL,Architectural Thesis,01/20/2023 - 01/20/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJTV00tMTEyNjU3NDczOTQxDA
NHA,"January 23, 2023",Housing Data for Solo Parents,ACCEPTED,Undergraduate Research,01/01/2000 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5IQS04ODIwMDQ3NzYxMDAM
PNU,"January 23, 2023",Transcript of Records,PARTIALLY SUCCESSFUL,Graduating Student from University of Makati,06/02/2014 - 01/07/2016,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBOVS02Mjk1MTgzODA4NjMM
DPWH,"January 23, 2023",Nearest Geotechnical Report from the Yakap Day Care Center,PENDING,Capstone Design Project,01/01/2010 - 12/09/2022,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURQV0gtOTQ5MzA5NTc2OTA5DA
PRC,"January 23, 2023",PRC Renewal Record Mismatch,PENDING,Prc id renewal,07/20/2018 - Invalid date,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy04OTI4NDA4NjEzNDcM
DBM,"January 23, 2023",NTA for FY 2023,SUCCESSFUL,Policy formulation,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0xMzU4MjkzMDU1NzkM
PRC,"January 23, 2023",Notice of admission (NOA),PENDING,LET Examination,01/01/2013 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFBSQy0yNjQyNzYyMTYyMzYM
DOH,"January 23, 2023",Vaccine card,SUCCESSFUL,For my training purposes,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC01NTIwMDc1OTUyNzEM
LTO,"January 23, 2023",Drivers license,DENIED,Renewal,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEExUTy01MzA1MDc0ODk2MTQM
BJMP,"January 23, 2023",The number of population in Dasmariñas City Jail,SUCCESSFUL,Research and Development,12/30/2022 - 01/02/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEUJKTVAtODg1MjY2NDEyMzkxDA
DBM,"January 23, 2023",National Budget Circular No. 476 and 479,ACCEPTED,For Research and Records,09/20/2001 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERCTS0yMDAzMDkxNDk1MjAM
PDIC,"January 23, 2023",Owner's Duplicate Copy of the Title,DENIED,"Owner's Duplicate Copy of the Title as requested by Registry of Deeds Lingayen, Pangasinan",07/15/1940 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVBESUMtNjU1ODg1MzIwMjg3DA
DENR,"January 23, 2023","Details of LOT 13043, CAD 714-D, Brgy. Santa Fe, San Marcelino, Zambales.",DENIED,Research,01/22/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEURFTlItNDg5ODQ4ODI3MjAxDA
PNVSCA,"January 23, 2023",Starting a Volunteering Initiative,SUCCESSFUL,Project Implementation,01/18/2023 - 01/18/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyIAsSB0NvbnRlbnQiE1BOVlNDQS03MTc5Mzc5NzkxOTYM
DOH,"January 23, 2023",VaxCertPH Requests 1844418 & 1844425,SUCCESSFUL,Health and travel purposes,01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC05ODEyOTQ4NTI2MjQM
UsaP,"January 23, 2023","Request for LDIP, ELA, and Zoning Ordinance of Pasig City",SUCCESSFUL,Academic Purpose (Critique Paper),01/23/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHgsSB0NvbnRlbnQiEVVTQVAtNzEwNTkwOTg2MjAwDA
DepEd,"January 23, 2023",National Achievement Test Result,AWAITING CLARIFICATION,application for STE curriculum in San Nicolas National High School,01/06/2015 - 01/06/2020,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHwsSB0NvbnRlbnQiEkRlcEVkLTk0OTgxMDUyNDA4Mgw
NTC,"January 23, 2023",Block my lost phone Samsung s21 Ultra,PARTIALLY SUCCESSFUL,"I wish NTC to block my samsung s21 ultra phone. It was lost on Jan 21, 2023 around 11:10 pm",01/20/2023 - 01/22/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEE5UQy05NzQyMDQxOTU0MjkM
SSS,"January 23, 2023","Confirm my CRN, Name and Birthdate",PENDING,To confirm my record and to be registered online,04/15/2016 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEFNTUy05ODMzNTEyODg5NjYM
DOH,"January 23, 2023",Follow up on Inquiry for Ref ID 1793251,SUCCESSFUL,Travel purposes,12/01/2022 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC00NzQ2NDI3MjUyMDAM
DOH,"January 23, 2023",VaxCert follow up request,SUCCESSFUL,Travel on Feb 3,01/14/2023 - 01/23/2023,https://www.foi.gov.ph/requests/aglzfmVmb2ktcGhyHQsSB0NvbnRlbnQiEERPSC0yMjM0MjU0NjY0ODYM
